persona_id,nome,cognome,data_nascita,luogo_nascita,genere,collegio,gruppo_partito,sigla_gruppo,commissione,email_istituzionale,email_pec,form_contatti_url,telefono_e164,indirizzo_ufficio,sito_ufficiale,fonte_url,fonte_data
308866,GUERINO,TESTA,19700316,PESCARA,male,ABRUZZO - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",testa_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308866,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308866,2025-08-18
308907,ANDREA,TREMAGLIA,19870925,BERGAMO,male,LOMBARDIA 3 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE DI VIGILANZA SULL'ANAGRAFE TRIBUTARIA,tremaglia_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308907,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308907,2025-08-18
308826,FABRIZIO,COMBA,19660324,TORINO,male,PIEMONTE 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DELL'ORGANIZZAZIONE PER LA SICUREZZA E LA COOPERAZIONE IN EUROPA OSCE,comba_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308826,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308826,2025-08-18
308819,GIANLUCA,CARAMANNA,19750725,FLORSCHEIM,male,SICILIA 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,caramanna_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308819,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308819,2025-08-18
308859,FRANCESCO,MURA,19830920,GHILARZA,male,SARDEGNA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",mura_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308859,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308859,2025-08-18
308888,GRAZIA,DI MAGGIO,19941111,TARANTO,female,LOMBARDIA 1 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),dimaggio_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308888,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308888,2025-08-18
308941,NICOLE,MATTEONI,19871224,TRIESTE,female,FRIULI-VENEZIA GIULIA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMITATO PARLAMENTARE DI CONTROLLO SULL'ATTUAZIONE DELL'ACCORDO DI SCHENGEN, DI VIGILANZA SULL'ATTIVITA' DI EUROPOL, DI CONTROLLO E VIGILANZA IN MATERIA DI IMMIGRAZIONE",matteoni_n@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308941,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308941,2025-08-18
307426,MARIA TERESA,BELLUCCI,19720719,ROMA,female,LAZIO 1 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO),bellucci_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307426,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307426,2025-08-18
307463,FRANCESCO,LOLLOBRIGIDA,19720321,TIVOLI,male,LAZIO 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XIII COMMISSIONE (AGRICOLTURA),lollobrigida_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307463,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307463,2025-08-18
307332,MARCELLO,GEMMATO,19721221,BARI,male,PUGLIA - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XII COMMISSIONE (AFFARI SOCIALI),gemmato_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307332,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307332,2025-08-18
308939,ALDO,MATTIA,19560111,FROSINONE,male,BASILICATA - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",mattia_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308939,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308939,2025-08-18
305815,MATTEO,ORFINI,19740830,ROMA,male,LAZIO 2 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA,orfini_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305815,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305815,2025-08-18
308817,CLAUDIO MICHELE,STEFANAZZI,19700508,TRICASE,male,PUGLIA - P04,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE GIURISDIZIONALE PER IL PERSONALE,stefanazzi_c@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308817,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308817,2025-08-18
305704,ANNA,ASCANI,19871017,CITTA' DI CASTELLO,female,UMBRIA - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,UFFICIO DI PRESIDENZA,ascani_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305704,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305704,2025-08-18
306176,MATTEO,MAURI,19700524,MILANO,male,LOMBARDIA 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",mauri_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306176,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306176,2025-08-18
308600,ANDREA,CASU,19811106,ROMA,male,LAZIO 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",casu_andrea@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308600,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308600,2025-08-18
308916,ANTONELLA,FORATTINI,19660513,GONZAGA,female,LOMBARDIA 4 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",forattini_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308916,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308916,2025-08-18
308835,PAOLO,CIANI,19700515,ROMA,male,LAZIO 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,ciani_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308835,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308835,2025-08-18
302746,VINICIO GIUSEPPE GUIDO,PELUFFO,19710321,RHO,male,LOMBARDIA 3 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI,peluffo_v@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302746,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302746,2025-08-18
307308,MARCO,LACARRA,19620804,BARI,male,PUGLIA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COLLEGIO D'APPELLO,lacarra_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307308,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307308,2025-08-18
302422,GIOVANNI,CUPERLO,19610903,TRIESTE,male,LOMBARDIA 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI,cuperlo_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302422,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302422,2025-08-18
305624,LORENZO,GUERINI,19661121,LODI,male,LOMBARDIA 4 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),guerini_lorenzo@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305624,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305624,2025-08-18
308821,GIOVANNA,IACONO,19830614,AGRIGENTO,female,SICILIA 1 - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",iacono_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308821,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308821,2025-08-18
308893,ELEONORA,EVI,19831120,MILANO,female,LOMBARDIA 1 - P01,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",evi_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308893,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308893,2025-08-18
306497,STEFANO,VACCARI,19670410,MODENA,male,EMILIA-ROMAGNA - P02,PARTITO DEMOCRATICO - ITALIA DEMOCRATICA E PROGRESSISTA (PD-IDP) (18.10.2022,PD-IDP,UFFICIO DI PRESIDENZA,vaccari_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306497,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306497,2025-08-18
307185,MARTA ANTONIA,FASCINA,19900109,MELITO DI PORTO SALVO,female,SICILIA 1 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,IV COMMISSIONE (DIFESA),fascina_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307185,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307185,2025-08-18
307837,GIUSEPPE TOMMASO VINCENZO,MANGIALAVORI,19750211,MERANO,male,CALABRIA - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,mangialavori_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307837,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307837,2025-08-18
307466,PATRIZIA,MARROCCO,19770321,COLONIA,female,LAZIO 2 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",marrocco_p@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307466,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307466,2025-08-18
302913,ANTONINO,MINARDO,19780205,MODICA,male,SICILIA 2 - P03,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,minardo_antonino@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302913,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302913,2025-08-18
307857,NAZARIO,PAGANO,19570523,NAPOLI,male,ABRUZZO - P01,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,pagano_n@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307857,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307857,2025-08-18
306158,GIUSEPPE,CASTIGLIONE,19631005,BRONTE,male,SICILIA 2 - P02,FORZA ITALIA - BERLUSCONI PRESIDENTE - PPE (FI-PPE) (18.10.2022,FI-PPE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",castiglione_g@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306158,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306158,2025-08-18
306005,DAVIDE,FARAONE,19750719,PALERMO,male,SICILIA 1 - P02,ITALIA VIVA-IL CENTRO-RENEW EUROPE (IV-C-RE) (20.11.2023,IV-C-RE,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL RISCHIO IDROGEOLOGICO E SISMICO DEL TERRITORIO ITALIANO, SULL'ATTUAZIONE DELLE NORME DI PREVENZIONE E SICUREZZA E SUGLI INTERVENTI DI EMERGENZA E DI RICOSTRUZIONE A SEGUITO DEGLI EVENTI CALAMITOSI VERIFICATISI DALL'ANNO 2019",faraone_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306005,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=306005,2025-08-18
307436,RICCARDO,MAGI,19760807,ROMA,male,PIEMONTE 1 - P01,MISTO (MISTO) (18.10.2022,MISTO,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",magi_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307436,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307436,2025-08-18
308929,ABOUBAKAR,SOUMAHORO,19800606,BETROULILIE LAKOTA,male,EMILIA-ROMAGNA - P02,MISTO (MISTO) (18.10.2022,MISTO,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",soumahoro_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308929,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308929,2025-08-18
305586,MANFRED,SCHULLIAN,19620309,BOLZANO/BOZEN,male,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,MISTO (MISTO) (18.10.2022,MISTO,UNIONE INTERPARLAMENTARE,schullian_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305586,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305586,2025-08-18
305580,RENATE,GEBHARD,19770502,BOLZANO/BOZEN,female,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,MISTO (MISTO) (18.10.2022,MISTO,COMMISSIONE GIURISDIZIONALE PER IL PERSONALE,gebhard_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305580,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=305580,2025-08-18
308857,FRANCESCO EMILIO,BORRELLI,19730814,NAPOLI,male,CAMPANIA 1 - P02,ALLEANZA VERDI E SINISTRA (AVS) (27.10.2022,AVS,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",borrelli_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308857,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308857,2025-08-18
300447,MAURIZIO ENZO,LUPI,19591003,MILANO,male,LOMBARDIA 2 - P02,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC E ITALIA AL CENTRO)-MAIE-CENTRO POPOLARE (NM(N-C-U-I)M-CP) (27.10.2022",NM(N-C-U-I)M-CP,UNIONE INTERPARLAMENTARE,lupi_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300447,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=300447,2025-08-18
302838,MICHELA VITTORIA,BRAMBILLA,19671026,LECCO,female,SICILIA 1 - P02,"NOI MODERATI (NOI CON L'ITALIA, CORAGGIO ITALIA, UDC E ITALIA AL CENTRO)-MAIE-CENTRO POPOLARE (NM(N-C-U-I)M-CP) (27.10.2022",NM(N-C-U-I)M-CP,XII COMMISSIONE (AFFARI SOCIALI),brambilla_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302838,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=302838,2025-08-18
307478,DANIELA,RUFFINO,19590207,TORINO,female,PIEMONTE 1 - P01,AZIONE-POPOLARI EUROPEISTI RIFORMATORI-RENEW EUROPE (AZ-PER-RE) (18.10.2022,AZ-PER-RE,COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE,ruffino_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307478,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307478,2025-08-18
307570,ARIANNA,LAZZARINI,19760306,MONSELICE,female,VENETO 2 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XI COMMISSIONE (LAVORO PUBBLICO E PRIVATO),lazzarini_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307570,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307570,2025-08-18
308763,MIRCO,CARLONI,19810114,FANO,male,MARCHE - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,carloni_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308763,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308763,2025-08-18
307151,SIMONE,BILLI,19760211,FIRENZE,male,EUROPA,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA,billi_s@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307151,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307151,2025-08-18
308928,DAVIDE,BERGAMINI,19730207,BONDENO,male,EMILIA-ROMAGNA - P03,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XIII COMMISSIONE (AGRICOLTURA),bergamini_davide@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308928,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308928,2025-08-18
308770,DARIO,GIAGONI,19790215,OZIERI,male,SARDEGNA - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",giagoni_d@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308770,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308770,2025-08-18
307475,ALBERTO LUIGI,GUSMEROLI,19610227,VARESE,male,PIEMONTE 2 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,gusmeroli_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307475,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307475,2025-08-18
307585,ERIK UMBERTO,PRETTO,19841224,SCHIO,male,VENETO 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",pretto_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307585,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307585,2025-08-18
307983,LUCA,TOCCALINI,19900518,MILANO,male,LOMBARDIA 4 - P01,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",toccalini_l@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307983,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307983,2025-08-18
307507,RICCARDO,MOLINARI,19830729,ALESSANDRIA,male,PIEMONTE 2 - P02,LEGA - SALVINI PREMIER (LEGA) (18.10.2022,LEGA,XIII COMMISSIONE (AGRICOLTURA),molinari_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307507,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307507,2025-08-18
307193,RAFFAELE,BRUNO,19740503,NAPOLI,male,CAMPANIA 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA),bruno_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307193,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307193,2025-08-18
308853,MARIANNA,RICCIARDI,19940113,NAPOLI,female,CAMPANIA 1 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,XII COMMISSIONE (AFFARI SOCIALI),ricciardi_m@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308853,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308853,2025-08-18
307564,ANNA LAURA,ORRICO,19801229,COSENZA,female,CALABRIA - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",orrico_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307564,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307564,2025-08-18
307250,RICCARDO,RICCIARDI,19820508,PIETRASANTA,male,TOSCANA - P02,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,III COMMISSIONE (AFFARI ESTERI E COMUNITARI),ricciardi_r@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307250,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307250,2025-08-18
308872,ENRICA,ALIFANO,19670131,CASERTA,female,CAMPANIA 2 - P01,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE,alifano_e@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308872,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308872,2025-08-18
308841,ALFONSO,COLUCCI,19640224,FOGGIA,male,LAZIO 1 - P02,MOVIMENTO 5 STELLE (M5S) (18.10.2022,M5S,COMITATO PER LA LEGISLAZIONE,colucci_alfonso@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308841,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308841,2025-08-18
307424,FEDERICO,MOLLICONE,19701123,ROMA,male,LAZIO 1 - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,CONFERENZA DEI PRESIDENTI DELLE COMMISSIONI PERMANENTI,mollicone_f@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307424,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=307424,2025-08-18
308789,MARIA IMMACOLATA,VIETRI,19691021,SALERNO,female,CAMPANIA 2 - P02,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,XII COMMISSIONE (AFFARI SOCIALI),vietri_i@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308789,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308789,2025-08-18
308832,ALESSIA,AMBROSI,19820414,NEGRAR DI VALPOLICELLA,female,TRENTINO-ALTO ADIGE/SÜDTIROL - P01,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",ambrosi_a@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308832,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308832,2025-08-18
308848,ANGELO,ROSSI,19760223,ROMA,male,LAZIO 1 - P03,FRATELLI D'ITALIA (FDI) (18.10.2022,FDI,GIUNTA PER IL REGOLAMENTO,rossi_angelo@camera.it,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308848,,,,https://scrivi.camera.it/scrivi?dest=deputato&id_aul=308848,2025-08-18
